0__spkt_welch_density__coeff_2,"0__fft_coefficient__coeff_1__attr_""abs""",0__autocorrelation__lag_1,0__partial_autocorrelation__lag_1,0__autocorrelation__lag_2,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_14__w_5","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_13__w_5",0__energy_ratio_by_chunks__num_segments_10__segment_focus_4,"0__agg_linear_trend__f_agg_""var""__chunk_len_10__attr_""stderr""",0__variance,0__standard_deviation,0__index_mass_quantile__q_0.8,0__autocorrelation__lag_3,"0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_12__w_5","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2","0__agg_linear_trend__f_agg_""var""__chunk_len_5__attr_""intercept""",0__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0__longest_strike_above_mean,0__energy_ratio_by_chunks__num_segments_10__segment_focus_8,0__partial_autocorrelation__lag_3,0__kurtosis,"0__agg_linear_trend__f_agg_""max""__chunk_len_10__attr_""stderr""",0__index_mass_quantile__q_0.7,0__cid_ce__normalize_True,0__autocorrelation__lag_4,"0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_12__w_10","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_13__w_10","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_11__w_10","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_11__w_5",0__ratio_beyond_r_sigma__r_1,"0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_10__w_10","0__agg_linear_trend__f_agg_""mean""__chunk_len_5__attr_""stderr""","0__agg_linear_trend__f_agg_""max""__chunk_len_10__attr_""intercept""","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","0__agg_linear_trend__f_agg_""max""__chunk_len_5__attr_""stderr""","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_14__w_10","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_9__w_10","0__agg_linear_trend__f_agg_""max""__chunk_len_5__attr_""intercept""","0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_14__w_2",0__index_mass_quantile__q_0.9,0__autocorrelation__lag_5,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_8__w_10","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","0__fft_coefficient__coeff_1__attr_""real""",0__energy_ratio_by_chunks__num_segments_10__segment_focus_3,"0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_5__w_20","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_6__w_20","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_7__w_20",0__quantile__q_0.8,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_8__w_20",0__quantile__q_0.9,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_9__w_20","0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_4__w_20","0__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""intercept""","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_10__w_5",0__quantile__q_0.7,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_10__w_20","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_3__w_20","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_11__w_20","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_7__w_10","0__agg_linear_trend__f_agg_""mean""__chunk_len_5__attr_""intercept""",0__energy_ratio_by_chunks__num_segments_10__segment_focus_5,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_12__w_20","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_2__w_20","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6","0__linear_trend__attr_""intercept""",0__partial_autocorrelation__lag_2,0__index_mass_quantile__q_0.6,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_1__w_20","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_13__w_20","0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0","0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20",0__quantile__q_0.6,0__c3__lag_3,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_6__w_10","0__agg_linear_trend__f_agg_""var""__chunk_len_10__attr_""intercept""",0__maximum,0__c3__lag_2,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_14__w_20","0__agg_linear_trend__f_agg_""max""__chunk_len_5__attr_""slope""","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","0__agg_linear_trend__f_agg_""min""__chunk_len_5__attr_""intercept""",0__c3__lag_1,"0__linear_trend__attr_""stderr""",0__autocorrelation__lag_6,"0__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_9__w_5","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",y
14323.358128361953,1141.2091423473087,0.9730384289112056,0.9730384289112055,0.9237634645484022,33.87463437475885,81.1302786930805,0.10750518923475035,987.1275094983088,3440.4722222222217,58.65553871734725,0.7333333333333333,0.8549492111422403,52.5625,130.57603583898853,75.6,130.59809523809525,0.047206084500829096,15.0,0.04991748427474783,-0.27255165206658233,-1.7624749473612038,15.588457268119887,0.6,0.8077912503753986,0.7712703421625807,7.75,655.2964362951922,603.6179802492162,699.4523216635453,181.89258416909396,0.43333333333333335,8.454545454545455,734.0474464389948,5.551869942996279,289.0,30.06611570247934,3.772979479093388,546.5086389669934,11.8,757.0854749259302,288.1904761904762,6.545454545454546,22.262522890389093,0.8666666666666667,0.6761381270335952,766.4751097410133,75.6,335.2209164478799,0.13690441961314107,9.0,748.6917550867607,774.551153448232,797.26830306957,261.40000000000003,816.6963041651538,276.3,832.7179827657657,6.647058823529412,719.636260169703,260.91666666666663,30.06611570247934,234.66494786396012,246.79999999999995,845.4585202957383,687.1242453108628,36.959999999999994,854.5471373607307,52.5625,761.4947101300481,276.40952380952376,0.06401093382593318,859.8579755659473,650.981559111278,1.8399999999999999,288.5827956989247,-0.4331195220605546,0.4666666666666667,611.0137702119848,861.4210922203771,43.61157024793388,51.086505190311414,568.4732415770055,230.39999999999998,8772112.166666666,741.6527732998794,717.5283333333334,280.0,9166385.076923076,859.376976101466,-31.142857142857142,7.823529411764706,262.0,9496404.785714285,0.4696695255363841,0.5713484098597578,287.57621555115577,1.8399999999999999,36.959999999999994,7.260869565217392,1.0
208.00486246218074,468.3045746973858,0.8896773839323373,0.8896773839323374,0.7555198564914857,118.13488865338854,140.5403812638459,0.11156481778814228,230.09717628283343,614.0888888888888,24.78081695362138,0.8,0.6031217582205498,6.228373702422146,171.88260343493138,5.69,3.0514285714285663,0.07111910618658802,18.0,0.08476434099343316,-0.15564891939406775,0.4624045689226328,4.330127018922193,0.7,1.2378818405287924,0.44067091264384484,4.352941176470588,1122.4289023896101,1101.3040513470467,1133.0158192741058,212.30066977240912,0.26666666666666666,3.909090909090909,1132.058428243872,5.759221413743096,385.5,5.537190082644628,4.479795913718775,1070.9678710180776,5.0,1118.500803181282,381.0,3.652173913043478,0.13951246250709937,0.9,0.2868495331837595,1091.4152508871955,31.690000000000005,-392.9351570310439,0.11353985777217984,5.1,1156.7145120728694,1221.69682384492,1283.1898472790633,379.0,1340.751756438983,380.29999999999995,1393.7839140688677,3.1176470588235294,1088.9639895512228,372.6333333333333,20.8099173553719,260.53263376305546,374.3,1441.9201042909162,1019.3287584154091,4.5,1484.5758268839586,25.121107266435985,1050.764686350354,376.3904761904762,0.10921617776503,1521.3228084869218,947.8910248635103,9.839999999999998,379.4623655913978,-0.17271201515433174,0.6,875.5904284038786,1551.9895642733907,6.748582230623818,7.5,802.8962649578489,372.4,48458717.166666664,996.6808952116704,97.71333333333334,383.0,47941238.538461536,1576.4207939580483,-5.8,6.5,372.04761904761904,47167714.14285714,0.4577840964049573,0.14644550191792757,313.3304387969222,4.24,29.25,5.521739130434782,0.0
4685.229640859133,660.3256613940512,0.9921582571002933,0.9921582571002936,0.9616951069961932,-4.488321257903026,-18.579627473054238,0.0732659041497306,316.65352863974215,1042.2266666666667,32.283535535419084,0.8666666666666667,0.9078596679758295,20.77333333333333,-26.612211872360795,25.506172839506174,45.196190476190466,0.14220436714245202,15.0,0.1613574061820588,-0.513359499456273,-1.8722489494464756,13.856406460551021,0.7666666666666667,1.0013296008122483,0.8247002719030558,5.4,310.24521559456423,320.4602888185537,300.0989563121703,-26.906176581308838,0.4666666666666667,6.8,289.5458095877822,3.5701529150352465,110.0,24.359999999999996,3.1470534755913,330.47474803992543,10.75,278.3796172061013,94.47619047619048,4.681818181818182,-8.813742549857343,0.9333333333333333,0.7180165543004081,266.1386752253155,35.77777777777778,-45.02097085143299,0.04893090084128935,6.222222222222222,329.7339380202554,354.5505050215363,379.86383787428775,162.20000000000005,405.1990876978694,168.1,430.2150006571202,5.294117647058823,305.17858178964764,93.49999999999997,43.56,-18.89451801913621,157.6,454.9576792100749,280.6008444722821,18.1875,479.0934813421481,35.49333333333333,253.04697297455496,86.3142857142857,0.11835901313923812,502.39596120545536,256.6117579784675,8.222222222222223,80.32903225806453,-1.4519850526232563,0.7,233.78245652660792,524.420450074348,17.307851239669418,19.9375,212.45820384774663,156.4,2439220.875,238.6931405059762,214.78000000000003,170.0,2501718.846153846,545.1022605478553,16.942857142857143,5.25,78.66666666666667,2532881.0,0.31266891024361826,0.5926717796512594,-3.1126412094625397,2.8888888888888893,18.1875,4.954545454545454,1.0
11895.273615622598,804.6045895732336,0.9649706458972267,0.9649706458972269,0.8971350541116028,149.35390661664752,176.09530444416995,0.13863881567353686,516.8583947352827,1719.3155555555559,41.46463017507278,0.7666666666666667,0.8044016367121684,63.609375,199.8368716823463,31.859375,106.93714285714285,0.051986069432241884,17.0,0.05673777747350618,-0.23513850812473733,-1.7380993370167956,25.69208697893836,0.6333333333333333,1.1792665823168595,0.6999340624116374,8.625,778.7205238923085,749.1530896437489,798.3312288308448,221.94352463633948,0.5333333333333333,7.7272727272727275,807.0483436929113,5.6610010893245155,284.83333333333337,74.92561983471074,6.750560571331163,711.1649079738639,4.0,804.6233802133213,284.95238095238096,6.7272727272727275,37.81349859547585,0.8666666666666667,0.5902157447666513,790.6352353339985,76.484375,-265.01095756952793,0.13966636619846876,8.125,800.7012753880532,837.9807126154633,872.1635487713929,268.0,903.2938996498425,270.0,931.226132724924,5.588235294117647,760.0273990546528,266.68333333333334,125.63636363636364,243.9073757978404,256.3,954.9364556727542,715.9422601414705,2.6666666666666665,974.1898358218076,120.984375,763.5590969281084,276.1333333333333,0.11344576168688171,989.1500746943759,668.9640560178519,50.25,283.7913978494624,-0.49444248492623366,0.5333333333333333,618.783560196889,999.8819619932244,56.10743801652893,26.933333333333334,568.0126834145553,253.39999999999998,12848420.541666666,723.7311917164307,362.8983333333333,273.0,12790353.538461538,1006.3110835588593,-19.714285714285715,6.0,265.0,12719028.464285715,0.4930593236679121,0.47841615268091175,266.445390025934,8.25,16.88888888888889,7.086956521739131,1.0
4328.383081384067,1086.1896942971769,0.9826437519038438,0.9826437519038437,0.9356076362072512,127.8058188900768,147.39696423357896,0.13726791700887267,34.496678584080136,2971.9066666666668,54.51519665805735,0.6666666666666666,0.8609277894674925,25.003460207612456,168.7786811132123,16.44,179.57333333333327,0.01690250831392296,18.0,0.0170761918866883,-0.3995833411078765,-1.373987826744198,20.2072594216369,0.5666666666666667,0.9005149727783022,0.7601978044656819,10.235294117647058,591.4386154754565,563.7163292834429,609.6121756877553,192.51285580069933,0.43333333333333335,8.272727272727273,617.6006722652959,7.365920422694604,225.66666666666666,21.47107438016529,6.708143086836281,527.4732835042425,10.25,614.8616409033816,233.14285714285714,8.695652173913043,9.015604966208995,0.8,0.6381492464994414,601.8906004072372,106.2,-374.9915774379864,0.16061018135796318,12.4,587.5180510974286,613.7036414556188,636.2632326635963,201.0,654.592783360154,207.3,669.0729584346415,6.882352941176471,558.2429739450985,205.79999999999998,89.70247933884298,218.0329737917805,187.2,679.4917817544267,526.4134865126523,16.1875,686.1023439943622,108.71280276816607,578.8893906093874,215.85714285714283,0.11608794582149637,688.855616294563,492.329057406477,49.360000000000014,225.76774193548385,-0.8712587013033002,0.4666666666666667,456.3887762136333,687.8863265501672,25.603024574669185,34.9375,419.7035121987418,178.6,4571143.25,547.6842801886255,437.40666666666664,214.0,4629138.769230769,683.3269760732821,-28.057142857142857,8.75,198.71428571428572,4589439.464285715,0.6155115671899895,0.4970383771585469,243.33897504742626,14.16,120.6875,8.26086956521739,1.0
67.45999546294816,42.47672939607664,0.8457458183509741,0.8457458183509741,0.6249874414314027,21.401253323745706,33.976722861997914,0.09744752551090995,2.0784609690826525,17.378888888888888,4.168799454146108,0.8333333333333334,0.4572100391421405,0.6666666666666666,50.05341620296815,0.36000000000000004,1.5847619047619048,0.11185334376051274,9.0,0.10587519132272266,0.1141077033494117,0.201065863558604,1.7320508075688776,0.7333333333333333,1.795076701544206,0.3207890504738529,1.0,438.8741925270727,428.30668083133577,445.72515016315873,69.8030354261791,0.3333333333333333,0.8181818181818182,448.15247265153204,0.601476640992701,150.0,0.512396694214876,0.7604152106033957,414.5879744869033,0.5,445.447916107184,148.1904761904762,1.0869565217391304,-2.1149672296028292,0.9333333333333333,0.21081772265200402,437.4020151196358,0.8400000000000001,24.756571969824112,0.10050432014353392,0.8,467.14603582045316,493.1132209691289,518.0428389360764,154.0,541.7263549443786,157.10000000000002,563.9576659669461,1.0,440.29331821286337,147.43333333333334,0.9752066115702479,92.81078411976455,153.0,584.6052699973468,412.66220261910337,0.25,603.6976118980535,1.5555555555555558,423.7825873442398,146.3904761904762,0.09612956498564806,621.0969861820059,384.38357502637774,0.56,145.65591397849462,-0.31715526605619826,0.6333333333333333,355.60967101009936,636.7427546098944,0.7750472589792061,0.43359375,326.6834894024695,151.4,3439173.0833333335,404.4586673739604,3.6100000000000008,161.0,3447149.4615384615,650.7356283991594,1.857142857142857,0.9375,145.28571428571428,3455829.3928571427,0.054779084556061994,0.11749568441915435,117.87245964381296,0.24000000000000005,0.5,1.0416666666666667,0.0
4498.623176188928,621.0041035612913,0.9807896167147505,0.9807896167147505,0.9407544696136818,26.371093168261236,54.170851072681145,0.10670270776287767,302.99342127071566,971.9600000000002,31.17627302934076,0.7333333333333333,0.8793945185977778,17.49609375,82.94078141250448,20.2,46.78095238095238,0.05355145217533759,14.0,0.05233213976456271,-0.41617229543180784,-1.8729609115653079,13.567731325956213,0.6,0.8504591662439123,0.7977156388202108,4.4375,385.4312684515806,357.0344182358568,409.0675064101663,112.16986139128709,0.5,6.090909090909091,427.0375654258953,3.1261373440521703,162.83333333333334,16.628099173553718,2.744047360809821,325.23396844200226,9.2,438.1604497408871,162.57142857142856,3.590909090909091,3.3779890663334364,0.9,0.6999958846043046,441.35324315807685,25.840000000000003,153.04548199254955,0.14830677057735964,5.0,431.6209282663271,447.428850629804,461.16846166477984,149.4,473.01141637942817,154.10000000000002,482.9954887192202,4.411764705882353,413.7649963190909,149.2,22.975206611570247,141.42553433285374,145.6,491.12619954972405,393.9873548566173,4.959999999999999,497.2217241731352,23.58984375,436.14430619165444,156.9142857142857,0.0669381450537106,501.155184969306,372.4471932897265,3.7599999999999993,163.18064516129033,-0.5569734647549723,0.5,349.1616986723085,503.0796633502549,14.878099173553714,13.051903114186853,324.3869073269035,138.0,1729431.9166666667,422.50332875214355,188.69333333333338,155.0,1789842.1923076923,502.98567328275436,-16.228571428571428,4.352941176470588,150.61904761904762,1836691.0357142857,0.26888226562522466,0.5888685405435066,169.77685413563717,0.4,4.959999999999999,4.130434782608695,1.0
897.8893291127569,454.45118690512123,0.9594307116530517,0.9594307116530515,0.9027658028008204,-9.41239278579402,-3.8577036971971186,0.07786783383814343,31.503117438331927,647.2933333333333,25.441960092204635,0.8666666666666667,0.8238682788500491,5.875,5.804977915912737,2.4099999999999997,13.264761904761908,0.1631245708412144,12.0,0.16179338874308608,-0.28401132963559333,-1.4564868264816109,1.7320508075689065,0.8,0.893706063502981,0.7276477513464351,3.5,308.7174608943345,310.5013772104211,305.80556991700075,19.1980597781624,0.43333333333333335,3.909090909090909,301.5295250081324,1.4719804790187438,105.0,6.8099173553719,1.5462924717411262,311.7190204614896,2.8,294.87557486384327,91.71428571428572,3.272727272727273,-4.272158693017629,0.9333333333333333,0.6298597235668528,285.54390283599895,5.290000000000001,45.25613687711609,0.06836209838109722,2.7,326.236022076929,348.7848004966639,371.33491192964505,153.0,393.79842128537507,161.0,415.80911314702934,3.4705882352941178,304.00971003379124,93.94999999999999,6.8099173553719,35.62760516063427,145.2,437.5895767522157,282.20449446120733,2.1600000000000006,459.08227669577957,8.359375,273.9179479395766,87.14285714285714,0.0905393393798208,479.8123833144286,260.56404811207597,10.4,81.91612903225807,-0.22318383365735747,0.7,239.12998063465102,499.7276914951603,5.3801652892561975,5.204152249134948,218.07226174332834,124.6,1986919.7083333333,259.49125012376015,53.59833333333333,162.0,2043237.8846153845,518.5858186043137,14.514285714285714,3.176470588235294,82.71428571428572,2081302.5357142857,0.13807838021084293,0.5333980472531774,53.679632136438514,10.4,2.1600000000000006,3.608695652173913,0.0
414.17665911044395,30.34334664634238,0.8505052695865094,0.8505052695865094,0.5937681039476951,31.889216465280718,49.32345693282889,0.10458936261007876,1.6743157806499132,40.27666666666666,6.346390049994301,0.8333333333333334,0.29355292559794727,1.3112244897959187,69.96706647469915,1.359375,2.8571428571428577,0.10266849184488941,8.0,0.11218306463680247,-0.22970387184858546,-0.2841820157373127,0.2886751345948072,0.7333333333333333,2.33713920155359,0.030500576143214296,2.2142857142857144,508.9109526931512,497.1903082725107,516.7603486928848,93.43461629213114,0.3333333333333333,1.75,519.5000553064737,1.1851323873349366,175.83333333333334,1.1875,1.0976784407027742,482.65344331515934,0.6666666666666666,515.9926143909601,170.85714285714286,2.3636363636363638,5.272663091861806,0.9333333333333333,-0.1805015310767196,505.8479478213764,4.109375,-16.526845913329225,0.10536524808938201,1.875,536.5712406387211,566.5915543066113,595.3195175761844,178.4,622.6475635972223,181.0,648.4292188364501,2.1875,505.51076526867183,168.79999999999998,3.6875,119.01426231021627,176.6,672.6087283588784,473.66328534335054,0.22222222222222224,695.1648314160935,5.964285714285714,488.92987752501347,167.97142857142853,0.09312177522597664,715.7577172126294,441.223264030752,0.0,167.21290322580646,-0.46844542097539604,0.6333333333333333,408.10792337574844,734.0162063164331,2.231404958677686,0.9600000000000002,374.5372944699369,174.39999999999998,5252175.375,465.2641440957691,30.656666666666666,185.0,5268602.230769231,749.6797813753401,2.457142857142857,2.2,164.76190476190476,5266082.357142857,0.11360767769788581,-0.34349913101051094,145.41981072635016,0.0,0.22222222222222224,2.3333333333333335,0.0
528.3117888302912,557.5937536663101,0.9364617078656211,0.936461707865621,0.8451494121047767,67.2178639464886,75.26603539478508,0.11981190693535643,86.54769210287084,1153.712222222222,33.96633954700185,0.7333333333333333,0.740408765307137,15.02734375,87.13207545604806,17.785123966942148,19.672380952380955,0.029465867859252384,18.0,0.03711692914291851,-0.11801085276547253,-0.6927475168160644,3.464101615137747,0.6,0.8768252811716272,0.6346641865763234,3.8125,495.9293456992858,477.6659187811943,508.4806384287931,103.74769554189454,0.3,2.4,514.6616380575638,3.017739839929316,189.0,2.4400000000000004,3.3109589214594353,453.92037151774207,3.2,514.188627062569,194.71428571428572,3.6956521739130435,5.870550999604706,0.8333333333333334,0.5251706327690038,507.5511392639713,17.785123966942148,-172.39235051588787,0.128875967505619,4.818181818181818,525.0805073140651,549.890158623089,572.8874629003479,170.4,593.137961074667,172.60000000000002,610.1498047723899,2.823529411764706,498.63643813565307,179.78333333333333,4.2,125.1947326473081,168.0,623.6300851879491,470.35381986285915,1.7600000000000002,633.8108160364541,16.87109375,494.67776417468576,189.44761904761904,0.10593505726405904,640.6958895953014,440.6548386509538,1.5,196.93978494623656,-0.2585440125109371,0.5333333333333333,409.83320309720966,644.2074232049985,11.689981096408317,18.22145328719723,378.2494481160017,164.6,3406439.1666666665,475.3606926679812,-8.968333333333334,187.0,3399196.923076923,644.6545255810395,-17.485714285714288,5.117647058823529,183.61904761904765,3400973.714285714,0.2523533409930191,0.41340007762382497,150.62448011166126,0.5,1.7600000000000002,4.318181818181818,0.0
